,features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
1232,sao2__permutation_entropy__dimension_7__tau_1,3.327181217205337,2.043196236013346,3.035585854503212,2.1963227770693634,2.935849982132179,2.1740245166180854,3.12233252531838,2.1892356382994107,3.2037898320378497,2.1499187725875704
1233,sao2__ratio_beyond_r_sigma__r_0.5,0.5132421202973386,0.2133313448407501,0.5352030857886461,0.21374780716539213,0.539492042729457,0.2258864364579619,0.5276132404181215,0.21518447394049453,0.5344497068110093,0.21601584832323312
1234,sao2__ratio_beyond_r_sigma__r_1,0.21645405265037043,0.13987486237072616,0.24217554295628202,0.14714566653910913,0.2520305833255446,0.14876087703559637,0.23156052393857063,0.14664645092760836,0.23584960371157773,0.1444718232591207
1235,sao2__root_mean_square,93.39542760743753,6.49078893140556,93.64610415768905,5.709609689149631,93.0092143436145,6.899510880329602,93.22486817151525,6.8689913332211185,93.38026438458407,6.304072535235525
1236,sao2__sample_entropy,0.29262031041829306,0.28304333957608074,0.277755431537023,0.3069319075427127,0.2632923887430355,0.2941132312999653,0.2943433597011409,0.30647218989591934,0.2993725660685498,0.31011925082843045
1237,sao2__skewness,-2.1426730077760006,2.1869042200367654,-1.80177323467539,2.1137205460217365,-1.7296093377428954,2.2559756188724935,-2.0268202029059745,2.320919870548623,-1.9095951780663651,2.2698059871424268
1238,sao2__spkt_welch_density__coeff_2,513.1219368210169,1239.689172218797,431.32676299842757,1180.1330112286814,439.3864060500725,1328.5765219667262,460.635593137896,1236.5592232756678,464.52585685788057,1066.3351888712855
1239,sao2__spkt_welch_density__coeff_5,202.2340291739718,468.0896915596096,174.24299030322587,432.94954474724403,164.47110727746025,416.10069691323525,179.67879895099165,400.05896085351435,188.55040538607622,418.68855854219197
1240,sao2__standard_deviation,3.7167617472017005,3.309614519345731,3.256488369653178,3.26014673161966,3.1258805060395094,3.3591551425136608,3.420230165542392,3.287633932459843,3.504916566680423,3.251604088042587
1241,sao2__sum_of_reoccurring_values,1615.869143378495,1419.094207460028,1517.961043113469,1507.329747260466,1502.650614737663,1709.6724307603629,1425.3686246146574,1326.6568837460393,1605.2358141641362,1590.3459996621143
1242,sao2__sum_values,39168.968333301666,2745.9025223972885,39282.07429055401,2424.8383791742763,39013.040341350184,2941.381777268914,39100.30345849766,2930.8264888900367,39166.992354424656,2666.603617481667
1243,sao2__time_reversal_asymmetry_statistic__lag_1,81.29892850257534,636.6727868201792,40.6763592676416,536.8305169530573,27.02499505672822,546.2038723931284,34.635066142826595,537.5252381864223,65.71531814437184,594.3827406501529
1244,sao2__time_reversal_asymmetry_statistic__lag_2,160.4204942241344,1209.087500080338,77.77681707806921,1067.2445602989517,24.76495000720202,1016.4195741111345,65.51385385675755,1034.0997616938353,110.96679027080694,1134.6801730910463
1245,sao2__time_reversal_asymmetry_statistic__lag_3,224.22854663593094,1756.4129257162037,110.86991994945852,1569.1879408930229,3.9026346434332604,1468.1162877205709,95.27617629513311,1523.3908122123985,135.7210959932931,1642.7805424450125
1246,sao2__variance,24.76786615212597,43.34959629915066,21.233273213376723,41.44482816281652,21.05505220951381,47.5870114132102,22.506511259147576,46.26824767975795,22.857369284766186,34.60444819377583
1247,sao2__variation_coefficient,0.040262285169132675,0.037605720701513655,0.03533019448166442,0.03738650752918735,0.03461539105474493,0.041507329558766445,0.03779890039665145,0.04082567751354978,0.03820820237719838,0.0364421700911111
1248,systemicdiastolic__abs_energy,1108585.9321556517,604644.2726012871,1203892.9209802633,685509.2540541351,1179280.5325774874,563726.952088282,1196383.9927195555,705819.2221696278,1151381.6273738763,563999.5550371789
1249,"systemicdiastolic__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.5977354159074315,0.3116286617948322,0.5751222971661364,0.33340006477621886,0.5778616546559315,0.33365816869542997,0.5877054992187093,0.3235231858306193,0.5662434228231072,0.3328299139671684
1250,"systemicdiastolic__agg_autocorrelation__f_agg_""median""__maxlag_40",0.5814961016214314,0.33321718934537153,0.5582568432918988,0.3540364221438825,0.5627206263593469,0.35217629400337425,0.5749592232482059,0.34022966698313667,0.5477626590203194,0.353550044405252
1251,"systemicdiastolic__agg_autocorrelation__f_agg_""var""__maxlag_40",0.022766711905750223,0.027957648734134158,0.021787331107338444,0.028198227115244973,0.02186406464936061,0.02935230132046592,0.021478038809843423,0.027617884638928093,0.022167674198270343,0.027826103726578708
1252,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",51.357623696810144,13.44045085799233,53.289212462629095,14.651533556561796,52.865018382245,12.297869866545764,52.891471374685835,15.122290388993779,52.208521025243506,12.224352415001347
1253,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",50.013487013715796,11.78382549698482,51.919832627074,13.24880371504237,51.789706599632865,10.983454554648725,51.74925191279579,13.87409823836659,50.912113928624066,11.053354851211186
1254,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",49.0314012823433,10.91024767148051,50.91265289568133,12.472018093159383,50.957052010156566,10.276804968348168,50.88999099175755,13.059478805309825,49.99115513061418,10.668931111281362
1255,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",7.425532968787546,39.56644703710963,7.857427303451824,40.0818914841112,5.4607771694567875,36.55913226542429,5.467614557693426,31.878767270875596,6.543464107044696,37.611047429441854
1256,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",49.98732104586356,11.543779406493043,51.88138138242546,12.985805468094835,51.761803463768864,10.903126356681897,51.71164578936163,13.618043477910632,50.91229248388599,11.0434272566955
1257,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",47.71880269207656,9.80690982952335,49.625946838984454,11.494743207476166,49.81849794191193,9.80591109649273,49.726436925265986,11.775157675015205,48.95506839871015,10.60065605831346
1258,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",26.036921141339647,185.7025398752514,26.79257160421625,184.77316864772533,11.745782476791437,58.6728103823209,23.034171252626802,182.880555648243,12.876001754221386,59.797604124238575
1259,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",50.77037410696927,12.626044315844522,52.685725312418015,13.974822194921295,52.4070317787192,11.70531560178018,52.39198091231806,14.540991689954462,51.6460942829756,11.646274337911281
1260,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",50.01681947635123,11.809453604404277,51.92253541992638,13.277705191406724,51.79114974547065,10.996739992544079,51.75316966051476,13.902388076152391,50.91207421878901,11.058955542432646
1261,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",49.386416835180384,11.308928791420277,51.266286999426825,12.819384813101744,51.25332166446076,10.524565901154155,51.19927767895814,13.445438088980461,50.29629077293661,10.752535011430059
1262,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",4.091919271656729,23.621810720749348,4.283156217285441,27.581915392762944,2.824953201162684,23.549200121478496,3.0191737026493217,21.4029693292017,3.985880780400701,28.224535466649495
1263,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.006365189863690591,0.699015896021794,-2.544562071022756e-05,0.7326265842831616,0.0412011809041584,0.7425357815919688,0.01170305624507926,0.7240292576294721,0.046788518506053964,0.7230025805781604
1264,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",-0.009328814046540516,0.7136685162375654,-0.011056038782783766,0.7412058364426594,0.02463241696259872,0.7535855187668519,0.0017146867948395152,0.7355951396774982,0.032497581458376223,0.7362714650885573
1265,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",-0.019901174657850913,0.7128452729535261,-0.01705904047260792,0.7398963601793713,0.009084646195913738,0.7523114525180142,-0.008656091592563317,0.7355111571105526,0.019864401416046413,0.7362111334865545
1266,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.008389361154327538,0.39776796603382336,0.028606950265619126,0.41223420118242926,0.027657588430913867,0.4196223373816701,0.02917180726968447,0.39733373853346937,0.02993405453055937,0.3976306860822262
1267,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",-0.14152339774420586,0.4295690224913429,-0.17386211793805567,0.4292281798729134,-0.14938422484886604,0.44616171677768784,-0.1329564124547893,0.4335532470858349,-0.12419725876584171,0.4331437603546495
1268,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",-0.001108497997310855,0.6986414963321801,-0.0039568813241540116,0.7313631915423366,0.033178821543071405,0.7421323764926633,0.006772481303565632,0.7231247272168807,0.03875316027224497,0.722827617244793
1269,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",-0.008097235755071451,0.7076870674840293,-0.01005476906013638,0.7360841960204212,0.025207400368646916,0.7482523421441618,0.001979143283325779,0.7299227558082882,0.03282345047450616,0.7301534466406274
1270,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",-0.01571145386647877,0.7079805272139377,-0.015084501651539057,0.7360962421509337,0.015901185861003884,0.7477606496335071,-0.004162619956214572,0.7303083724150655,0.02477517350855945,0.7308790578299998
1271,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.007468893436808741,0.3429736637129943,0.028180473557629808,0.3486236614900655,0.02691909127765411,0.3614385130134806,0.0220566957152604,0.3381639558063907,0.030550140990042465,0.32653212816681265
1272,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",-0.008798681193532634,0.2990375877386175,-0.00939102536566583,0.30168170523709115,0.005360053930541119,0.22664797730670724,-0.012446236068975849,0.29832221547440596,0.01089488504855422,0.21942741284831319
1273,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",-0.01504735405465165,0.23685550778375733,-0.012495687243841683,0.24706253495166103,-0.0063635191990860165,0.1887221812207558,-0.01773564868769822,0.2507597052881514,0.00011487592060699371,0.17416765805116205
1274,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",-0.02046434189162665,0.2007078905325859,-0.015521963379252612,0.2118450571666732,-0.0147152204216346,0.17700594509669196,-0.020974429245202028,0.21985543389613582,-0.008600436484182914,0.15942346879651265
1275,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.0019567441460662627,1.419088830474477,-0.006601505435067632,1.2421525077373095,0.08441731652002395,1.4238115627841192,-0.0020214258875155544,1.1462555209361625,0.06316128200438068,1.212550873672724
1276,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",-0.1533618936021457,2.38715142572054,-0.15019326705553418,2.3299670563865957,0.028983785708077258,1.6335925440750916,-0.15679767828853652,2.255302710476745,0.0350534996322772,1.537798003533207
1277,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",-0.0774836056091629,1.1492326174554857,-0.0570184792356173,1.201376995013496,-0.02569206207516524,0.9446197942814808,-0.0884247715443717,1.2062984620507475,0.00022587112139243454,0.875162476520934
1278,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",-0.06744123407533198,0.819634943902757,-0.0333280670216141,0.83918602781383,-0.05712770808719087,0.879817470667398,-0.06260614107138011,0.9028978804190723,-0.04027517522229853,0.8043465290926336
1279,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-1.7958708490295257,27.88763553070304,-1.7171748727448086,28.1052668593535,0.7767786063423003,12.300339685089815,-1.9477433896971572,27.229725305869795,0.5305621029979275,11.333834200457607
1280,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",-0.00564409394522587,0.13386701408195256,-0.005059211110230052,0.13742813329629025,0.00019327317370234034,0.10391047686917425,-0.00727923937320853,0.1372618146003817,0.0030723618662042962,0.09812244994455335
1281,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",-0.007513330620617066,0.11838808383069732,-0.006237695936171278,0.12349358337371139,-0.003178199745036364,0.09435021789259931,-0.008855386646186325,0.12533672443407906,5.770280018405502e-05,0.08706085274957445
1282,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",-0.009389057981207483,0.10809018670818284,-0.007315428988116309,0.11374624295272662,-0.005936465345552295,0.0906447363204114,-0.0101719539935624,0.11664069816007949,-0.0027321349152561415,0.08157785859570676
1283,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.00892206232526841,0.4478480342321295,0.00660132646136547,0.5389230403451276,0.03452184646736767,0.6157177508371352,0.007610162481339166,0.4141903896747944,0.02170613665553136,0.5640631920160859
1284,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.043161778814083264,0.10394146577025141,0.04209174925209872,0.1054350475416382,0.03696913148296985,0.07811011638161654,0.0380731347267534,0.09807950169878961,0.03765367450167895,0.07521820917308454
1285,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.02921448233531747,0.082196208312441,0.029566030500120733,0.08314139334913022,0.024793573663832787,0.04721362072301379,0.027131288261523095,0.08100487427194279,0.023857045809891068,0.04220661863182936
1286,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.02642511571969695,0.07387095164919572,0.02557233823406972,0.0732050942876494,0.022231495620301193,0.041006612659276166,0.024136623437764255,0.07279980113393228,0.02066027484712991,0.03464682975592625
1287,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.2480912617729985,0.9193695284009605,0.2532961962292264,1.2000876260508042,0.2554924531907742,1.2685086734859288,0.1739155870747147,0.6983196902544903,0.26006982861832334,1.229530320589196
1288,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.010938398357011674,0.029501074685539884,0.011025917775103245,0.029888168263434114,0.009317489805265982,0.0179075587349996,0.01006118162016606,0.028841140727626436,0.009108472003675315,0.016272713318821946
1289,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.010019222949405989,0.027767646129630178,0.00988854103789254,0.0277258603745139,0.008491292311967285,0.01582833431457028,0.009172784468860143,0.027252347281836103,0.0080334903074219,0.013676881778422604
1290,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",0.06746587139810357,0.2549752254823358,0.06718184594331127,0.329514810272263,0.07085916902265965,0.3569670375203553,0.049392245659210236,0.22516385385263477,0.07737706120784206,0.3675690134724323
1291,systemicdiastolic__approximate_entropy__m_2__r_0.1,0.22129543930185558,0.32559079657532586,0.2246605327535396,0.33469087828605076,0.21236446615393326,0.32587693915297417,0.22168442789244594,0.3280773360746864,0.23111617064603807,0.3411580511023439
1292,systemicdiastolic__approximate_entropy__m_2__r_0.3,0.17278495431642263,0.26817991689506665,0.17034370458947143,0.2762697388581676,0.16227620770254655,0.262048705379485,0.1637540082823439,0.26496818775434455,0.18326068499492573,0.2866089149240472
1293,systemicdiastolic__approximate_entropy__m_2__r_0.5,0.12203081137145705,0.1890279770224891,0.1164348920217858,0.18861020734778758,0.1111290955043068,0.17800026914486436,0.11417040508453996,0.18649277455316954,0.12687478536274696,0.1980580782083786
1294,systemicdiastolic__approximate_entropy__m_2__r_0.7,0.09136496285783445,0.1382141261221961,0.08596862273603667,0.13658400986838404,0.08094088060624886,0.12584902026257966,0.08333168031259182,0.13303656559903843,0.09334511154660786,0.14301343374602002
1295,systemicdiastolic__approximate_entropy__m_2__r_0.9,0.07088541951075593,0.10568249761801472,0.06620871306312454,0.10411225356255649,0.06195543377999456,0.09459979560501222,0.06377995828500249,0.10060819702642948,0.072277285610133,0.1085688017632024
1296,systemicdiastolic__ar_coefficient__coeff_0__k_10,-19454.328955294182,745751.4681122177,-18588.648866444375,728582.328270596,-18665.698420644123,730485.1974070928,1.4434329987635997,4.881147845947621,-19309.508109464427,742973.0438275294
1297,systemicdiastolic__ar_coefficient__coeff_10__k_10,-1474.18397236526,95785.87227082146,-2447.6744396402687,92769.91103729709,-280.35495552815246,107724.5477321879,-85.6203770297472,3265.014224144766,-205.48195861332056,109518.91807384633
1298,systemicdiastolic__ar_coefficient__coeff_1__k_10,1.0068370603655825,0.9687532113188531,0.9049040612490487,0.6319956136128106,0.942776559375968,0.9643859079100816,0.9143284166756397,0.5338043608972307,0.9453058388661798,1.0055024325480877
1299,systemicdiastolic__ar_coefficient__coeff_2__k_10,-0.8371211583659142,8.393156028668463,0.1293297163807594,13.154498344425388,-94.43256351464962,3661.7726498316097,-0.13608033243927975,0.550447875477596,-97.38146535571425,3724.402130061721
1300,systemicdiastolic__ar_coefficient__coeff_3__k_10,6.509980823148906,77.08752841642296,0.9950327729441552,25.823611774314017,-185.90674651841056,7508.861136439615,0.12350924470059922,0.3876487629706451,-192.04662595559893,7637.245706156445
1301,systemicdiastolic__ar_coefficient__coeff_5__k_10,2158.216263755571,64339.43671152764,1651.607283947984,62615.676244356684,2154.5817932887967,63068.19282949414,57.0148143358449,2186.4850029668364,2172.179992587811,64110.489166975734
1302,systemicdiastolic__ar_coefficient__coeff_6__k_10,-3587.4576215037973,65870.74956955289,858.6737842912628,32588.11199474789,-3154.762905942777,65409.055548758355,28.760990767998063,1105.1054477282653,-3292.351678251712,66514.73090830629
1303,systemicdiastolic__ar_coefficient__coeff_7__k_10,1059.217968344673,12954.748831128463,51.62206147230984,2025.686128053374,989.0123828651211,12933.21985577806,0.007646163324284584,0.7357468605968978,1023.0397135292171,13153.145839295488
1304,systemicdiastolic__ar_coefficient__coeff_8__k_10,260.3703387616654,31270.894138621217,-738.2705476432812,27872.223847606634,41.22196481154903,33563.32793182735,-28.644100147117285,1096.1637165687305,70.9532426952267,34119.847563918884
1305,systemicdiastolic__ar_coefficient__coeff_9__k_10,-529.0831834971493,60168.25779425835,-1519.8346084133475,57452.17393936557,-1710.7225663613128,70185.19440310689,-56.21874033429071,2188.0579568671283,-1713.082248231433,71352.9721839977
1306,"systemicdiastolic__augmented_dickey_fuller__attr_""pvalue""__autolag_""aic""",0.4506462243998908,0.3900554556359458,0.49688406402135876,0.4038766320071608,0.4976384695720868,0.4013344800280873,0.49515685930271597,0.3954511305976888,0.4692284565957184,0.40320537509836474
1307,"systemicdiastolic__augmented_dickey_fuller__attr_""teststat""__autolag_""aic""",-3.121272935811636,15.017273133962416,-1.6569631341648297,4.413024797296553,-2.507363547316576,14.783648578891809,-2.087317288319033,5.588673914715746,-2.769254031050899,14.854420905584446
1308,systemicdiastolic__autocorrelation__lag_1,0.9384956131093926,0.11762204616899806,0.949269504260996,0.08138235416367814,0.9506161825843202,0.08614733253923641,0.9506331463564022,0.08756619650068202,0.9430021643778498,0.10097707359900533
1309,systemicdiastolic__autocorrelation__lag_2,0.8972844055018696,0.16242154908663392,0.9106146675669775,0.13148089502543872,0.9133513830704251,0.1301009794219873,0.9159462743147517,0.12865080046119234,0.899698447038995,0.1541461096544333
1310,systemicdiastolic__autocorrelation__lag_3,0.8682538243461224,0.1852511322388954,0.8804507888707263,0.1642226072610831,0.8841451815964632,0.16150778649143435,0.8883370626327665,0.15792845013127396,0.8690625455836883,0.17844504543799317
1311,systemicdiastolic__autocorrelation__lag_4,0.8426547062192641,0.20576080713326608,0.8550410364865063,0.18696944375063534,0.8585472647721011,0.1855225170808007,0.8646008376413754,0.1788020927047684,0.8416155755737543,0.20155177318990025
1312,systemicdiastolic__autocorrelation__lag_5,0.8191378136542153,0.2272668720580555,0.8337061514820919,0.20278421907929456,0.8381838805684706,0.19875566073961617,0.8439740717835796,0.19419466119580134,0.8187491492454055,0.2176572267237902
1313,systemicdiastolic__autocorrelation__lag_6,0.7985058524857087,0.2428699700377946,0.8133827998615343,0.21976949875225446,0.8190637646662684,0.21178154614472572,0.8241066781075818,0.21020357665312656,0.7974155149851564,0.2336588506541892
1314,systemicdiastolic__autocorrelation__lag_7,0.7810092808780137,0.25250784049618713,0.7962019625767359,0.22935988004941638,0.8019470813199563,0.2217246970823003,0.8059199119940234,0.2228157716902916,0.7782314513471547,0.2461038170133112
1315,systemicdiastolic__autocorrelation__lag_8,0.7641813705035487,0.2618871548323327,0.7787590619798653,0.24105672809838313,0.7845410801668093,0.23308176672065867,0.7886020922401281,0.23483111894519304,0.7599402413822094,0.25764834676273074
1316,systemicdiastolic__autocorrelation__lag_9,0.7499063343579969,0.2669079765785635,0.7637158488030857,0.2486102593604069,0.7683849898196733,0.2430473634698075,0.7739844504701674,0.24192041873391926,0.7447688435542635,0.2639100355620475
1317,systemicdiastolic__benford_correlation,-0.08514967954477902,0.126866688276658,-0.09591414792242373,0.12983918019740512,-0.10555198248264866,0.12857803362131343,-0.09011017336733326,0.14865466033943664,-0.09848350305427947,0.13641238041605702
1318,systemicdiastolic__binned_entropy__max_bins_10,1.5187467295309864,0.6880418737912775,1.627891442521952,0.6875633018353333,1.5992929293499976,0.6959555589637454,1.5482004671652434,0.6857941669590093,1.5543588942637543,0.6954963171390781
1319,systemicdiastolic__c3__lag_1,159754.46075851892,263302.6975844958,181046.28752786524,271514.83344310155,162491.837799295,140466.6481337092,180186.03081766848,277551.5374654903,156938.54619338174,135489.0415773546
1320,systemicdiastolic__c3__lag_2,159248.61040858293,262450.18787711376,180371.45811664182,270637.04391402006,161820.99168476835,139168.90927916835,179841.16953585006,276939.6606643905,156279.0934872661,134484.19231431145
1321,systemicdiastolic__c3__lag_3,158822.72687453762,260774.97135540884,179828.63160513033,269069.04673503543,161354.3305710253,138219.8084166889,179514.78812155052,275524.1584864213,155842.17588847538,133824.92979916243
1322,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.2__ql_0.0",-0.011348946918046093,0.07057105447449873,-0.008117637348804309,0.06525770482731738,-0.011683356259427142,0.07137250175861273,-0.010607848081862015,0.054544899576082606,-0.012478751626231835,0.07172725249653487
1323,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.0",-0.01222203657988788,0.04950185866641319,-0.011794304278066915,0.044984427865344456,-0.010754368742853512,0.050306463794983214,-0.013247167160899114,0.045965012685883974,-0.014481538152763249,0.05070286628156129
1324,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.0",-0.008794189826098303,0.039395759138150306,-0.010592077122297575,0.040098926145338915,-0.009320897577457698,0.04367652486444774,-0.010459587374814788,0.038779727272391776,-0.012413199702637184,0.04205542568662477
1325,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.2",-0.015543413693831071,0.0564433598512427,-0.014710988742088394,0.06097006922500388,-0.01385451074918743,0.06529087108793005,-0.017820121612525965,0.06243751942117499,-0.019613670202455177,0.06974241267427411
1326,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.4",-0.016226076574929933,0.06666385239144783,-0.01623111186247994,0.07199094495498504,-0.013893233368853904,0.07457839913236047,-0.01730171128356042,0.07426448675669564,-0.019690136740076598,0.07741396122487058
1327,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.0",-0.008018976628773287,0.03875968452657897,-0.00887255918399849,0.0358583071875659,-0.008597423670992586,0.03881374074483771,-0.008031724701502213,0.03691652906404827,-0.011431678781353868,0.03700122744258165
1328,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.2",-0.016324081018706152,0.05837299420614922,-0.01706500691182988,0.06034927585202981,-0.01605286615901032,0.06594922793411727,-0.018192740963293257,0.06110863381961008,-0.02096780664716062,0.06630850722204537
1329,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.4",-0.021482263789915003,0.08097819484281006,-0.023563826285265124,0.09662909741115826,-0.021050859049537945,0.09970697254723127,-0.025466317585702655,0.09938704472001432,-0.02878868317199025,0.10385608408529969
1330,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.6",-0.027310332569838825,0.1039746310001188,-0.029093862985406872,0.1400461138568441,-0.026427272020728396,0.14289560230264867,-0.03014509969253459,0.14315203839228094,-0.03541785439646426,0.14899412857966535
1331,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.0",-0.0007170405263729555,0.019413310815176856,3.5009090685797064e-05,0.021820395384617605,-0.0007559419550047113,0.023450454782692122,-0.000451065784850004,0.020629916544880583,-0.0005283766234457041,0.021872449329019324
1332,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.2",-0.006265440089365456,0.04740634803248272,-0.006224236816700196,0.03763269905384303,-0.005368606965115395,0.052666727837105756,-0.0073413145776962795,0.03772719783230436,-0.008729260321987425,0.04216776638421968
1333,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.4",-0.011206243059791607,0.08015635206246467,-0.012048619781918136,0.06794961162881896,-0.008867099547758864,0.07474123740284887,-0.012251369855342732,0.06737519651533526,-0.016496514399137293,0.07485606527340762
1334,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.6",-0.024653280289885744,0.13746858505900428,-0.024980921068417355,0.13869026280139926,-0.021927989132122364,0.14907768308755726,-0.02564439647304745,0.1277144391868103,-0.03523527360244278,0.15527291169762872
1335,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.8",-0.033744707386188726,0.2770226310624445,-0.037220641261203724,0.3002508084390917,-0.03759311395289566,0.30983533611271474,-0.03587985687475315,0.21076753038444296,-0.049737035579013905,0.3153788128069151
1336,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.2__ql_0.0",0.22635786424759455,0.4692562443868109,0.20969887642400664,0.42911347224737967,0.24327359219134204,0.5032013493993274,0.1954672388944019,0.3940498166517446,0.23995788002263202,0.470969472918874
1337,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.0",0.25192672830035706,0.4988352477549525,0.24630746013813135,0.5005944462137634,0.267103645037306,0.5379330665597087,0.21893574351150397,0.43714406716103704,0.27456874634597445,0.5299072560033887
1338,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.0",0.27960458593511806,0.54368588749755,0.28180265056632314,0.5625796071941204,0.28872233245154555,0.5734412618409913,0.24963059102759455,0.4992135984061644,0.305812687322639,0.5814062216730518
1339,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.2",0.2279628648614853,0.46080648207207225,0.24316070055933514,0.4983429517032017,0.23702801952872457,0.4897177283011613,0.211695387367241,0.4442288093767333,0.2564618547053839,0.5034408046088457
1340,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.4",0.1760766899760881,0.37866973076261806,0.19272053653251295,0.4200086723042355,0.17758260124105082,0.4015570842050911,0.16956985311578865,0.3897274636672061,0.1978208473715534,0.4071964601097719
